(0, 5)  ------->  [1.7932647225513278, 1.4729633137821452, 1.0720699128582396, 1.1077966174687504, 1.1178194967727677, 0.9711294992297326, 1.063272732783389, 1.0229410916435882, 0.9977640448651641, 1.0579224515943793, 0.9476749413985317, 1.063088744496838, 1.5771559658355159, 1.334683523270428, 1.021026503557266, 1.2920717720712673, 1.6551353029768165, 2.3059342092096244, 2.0488637261777285, 2.3834816434531376, 1.8517860177285002, 2.2035054541400996, 1.8630598893149681, 1.821417705159547, 2.357140796057024, 2.9045808672218527, 3.371240902519162, 3.2992748020402587, 3.960785262990669, 3.620091036502174]
(6, 11)  ------->  [3.2628171602054863, 2.6382347705371103, 2.74834044753527, 3.3379746677152298, 3.3049071487984634, 3.38971593049979, 2.9852776601291566, 3.2992748020402587, 3.2072021115592975, 3.452268746276104, 3.721439127192582, 3.6825104500985617, 3.3027146572909487, 3.3309288981802183, 3.4659662686675006, 3.829062883313668, 3.080927663467037, 3.4839958400889373, 3.2722838057800345, 3.139028048086061, 2.988030440792386, 3.399981281606017, 3.6896817244044655, 3.2873260221450664, 3.5523359625957482, 2.8155371532774893, 3.0370266068792944, 2.5982386625602203, 3.7142238835281773, 2.9979719981274684]
(12, 17)  ------->  [5.210309054274035, 4.213675241868884, 4.6663278348303265, 4.057354780874334, 4.960458937550243, 5.054515798694581, 5.168966758219085, 4.982330491753601, 4.1098191901958785, 4.140061997993939, 4.635370845121827, 4.637568032386071, 4.789712258096699, 4.6690556426054854, 4.611942861004877, 4.177170855910276, 4.705830674906736, 4.406169678302774, 4.278617557491998, 4.350025930137122, 4.532905591215865, 4.281866167377586, 5.084737262143847, 4.976153010327266, 4.970835279270204, 5.8689918158970045, 6.296908443047755, 6.622822988661312, 7.243156358816407, 8.698175002493599]
(18, 23)  ------->  [7.881443741398243, 9.192905417769339, 9.507801156764401, 8.117881069343468, 8.048564869766608, 9.881877944757719, 9.526349395861416, 10.50452418854752, 10.936778841146008, 11.267139841499102, 11.343685798897525, 11.1046179934076, 10.669710665141679, 11.595547407051072, 12.440759713395607, 13.00443579035317, 13.476168096696483, 15.553878234182946, 14.552775342028497, 14.152533797516583, 14.540373421608592, 14.62000833316364, 13.591250848945151, 14.270274348076327, 14.3253248386971, 14.324966253637456, 14.363082137929553, 14.956702628689186, 14.969492162483107, 14.686872493951682]
(24, 29)  ------->  [15.555444055610053, 15.677876947807476, 15.131873137872617, 15.211668558930512, 14.790689698909887, 15.09231437560237, 15.682325110094894, 15.340665265267262, 15.469545858346578, 15.381815462183113, 15.582011793433821, 15.360737490867734, 15.961770447074514, 15.708897970562361, 15.84622921821392, 15.019663334970858, 15.761196747737301, 16.22583760763922, 17.492025358908563, 17.02706860264459, 17.2550160024158, 17.19736918520846, 18.213804149984526, 17.253450180988693, 18.015634678094784, 17.904416960524713, 17.584321738164817, 17.896405145763538, 18.502070679431313, 18.535919401513695]
(30, 35)  ------->  [19.117375321011934, 20.005356579684417, 19.493046104972734, 19.27701738956489, 20.035233545344227, 19.616119327633783, 19.771634252905017, 20.475041536091908, 21.838697829215903, 19.713977190410276, 21.395684771054164, 20.34663393378173, 22.200344522248884, 22.88542469379223, 23.137368264245197, 24.4844545125178, 23.588247995596305, 24.48045031268515, 23.71146977492492, 22.935472922830968, 23.574094131027834, 22.63222436808269, 24.091930230753803, 25.116631434928536, 22.990891390024785, 24.103857452856687, 22.774707287757792, 21.991958791255115, 22.49057302423637, 23.9511429061464]
(36, 41)  ------->  [23.1998218287996, 24.535180638074053, 24.198095314078728, 24.834807483719942, 24.961278726708088, 25.500725552695144, 24.519452414338957, 25.379382076059983, 26.487797523730194, 25.282272119264974, 26.168953933983232, 26.144737489622003, 27.77941066327611, 27.033191739063625, 29.531021839975494, 26.500315557407532, 26.54373850058232, 26.44587551516213, 26.697247057067557, 26.942464596330296, 26.595262051009286, 31.86373380410447, 27.769523960917354, 25.15479683810986, 25.3284203088931, 25.60232465292728, 26.85874010754742, 24.870486697154433, 22.744463199298764, 23.758873012261745]
(42, 47)  ------->  [22.27367516694585, 23.22920872821129, 23.34127509708918, 32.71964219051375, 31.659645971182726, 31.237256676594143, 31.723011366317394, 31.747885216621285, 32.501656625208966, 31.400856841186396, 32.617814278862625, 31.770028697828195, 32.94601181602252, 32.981300000987176, 32.601787234244455, 31.999051852778337, 32.914432425103314, 33.70409307551756, 32.820093818554994, 34.02900699805991, 33.8508260819234, 33.8777370368756, 33.78277859043851, 34.172722767321034, 33.922302329597585, 33.597939945027974, 34.21406420960204, 34.358485196147114, 33.88172416122927, 34.29991118042841]
(48, 53)  ------->  [33.39955361455452, 33.3885279777445, 33.36003583343398, 33.21206314725055, 34.17248029551877, 33.98185818536058, 34.02778268621341, 34.08265132298243, 33.31965915571823, 35.314621521822346, 34.481985305783894, 33.8109463006474, 33.449287654779084, 35.06974036949646, 34.68785923381222, 34.70954509218109, 34.03757888853323, 33.736673089507974, 34.35150132522358, 35.42301324761286, 34.9381413601555, 35.13772126661314, 34.65173947301878, 34.95017274268042, 35.22479254928601, 35.09948243887197, 35.06548686766996, 35.3858365146674, 34.74648789106379, 34.224695402846464]
(54, 59)  ------->  [34.42001497728597, 34.50812615663182, 34.21939517415535, 34.89011657538191, 34.26088517310393, 34.924011401257644, 35.280627658168214, 34.432838662037966, 37.17447928274049, 37.571118754950874, 38.325498050592046, 38.388315322849905, 38.57252388308416, 37.87628317844644, 38.40990214344038, 37.9926269548215, 39.24192022713794, 37.025002246854456, 38.240081381837285, 38.15584462868344, 38.19072129460346, 39.980468846169856, 37.895361611167345, 37.8545580464758, 37.64492751306068, 37.5777713615812, 38.46914551793708, 37.89102443949355, 38.248226385334874, 38.67418103994504]
(60, 65)  ------->  [39.73858273286595, 40.12736065453066, 39.00114060487522, 40.00002197720778, 41.38862213009969, 41.10024119494335, 39.0037616909064, 41.16664944044123, 42.59322204360143, 41.88078012445942, 41.903623700306525, 42.64733594419732, 42.301246720109134, 42.426445839909434, 44.45457732403054, 43.30503558511509, 42.902749251989235, 43.552819568876146, 45.01509699868933, 44.25958047614466, 46.25023299134148, 45.12312160168062, 44.19412504237664, 45.87990597854332, 44.2338067480959, 45.556572391585235, 42.93106893396151, 43.19547077391519, 46.66924304862988, 47.07230887737347]
(66, 71)  ------->  [47.717588668618305, 46.98503866536987, 47.003354677952075, 45.72274326954556, 45.75589104321375, 45.97527338270322, 50.504961691034566, 47.91600146608425, 50.570897799537306, 48.799940958870195, 47.50992949925734, 54.682884459161016, 49.324419419939034, 54.144372942537814, 57.789622940652066, 53.47855348445398, 59.2878201347105, 57.21335135003102, 60.489778685049714, 59.999989273075016, 60.53154402609766, 60.77454420768652, 60.5311757827202, 60.26391894935301, 60.70331112550588, 60.70052344683239, 61.52250397698617, 61.4145667791031, 62.265539711742065, 61.24771405592077]
(72, 77)  ------->  [62.162736363351314, 61.9428861557364, 61.48568390810897, 61.82862366681172, 62.01498138952553, 61.53364551361017, 61.79906088996603, 62.27149265061911, 61.45789506009106, 62.50490270957573, 61.89660371015441, 62.16662423648313, 61.46459110247116, 63.08348973515331, 63.08926167395259, 63.65499299825501, 64.5794009494565, 64.74535710326802, 63.26013748671636, 64.48802451163306, 65.47767744132352, 64.96667708274049, 65.8101054284133, 65.5076120367251, 65.78200345879867, 64.31941312083228, 65.52767913968188, 66.56003997686281, 68.11944956159368, 66.34398906333223]
(78, 83)  ------->  [116.82159493399415, 63.86142145246487, 63.679233775173884, 114.63645207230824, 116.0112586532392, 115.55869826786446, 64.72234917593522, 66.39070287820323, 66.73195333842114, 68.05139011727346, 65.80372602944743, 66.88964709481672, 66.8255508691795, 65.21145877040101, 67.3053197497286, 64.87498859053773, 65.14802165825438, 66.07207913524877, 67.08090910855157, 69.31913002958669, 66.72151595186364, 67.66200260100737, 66.1915575426869, 66.58560879916325, 69.19916710543112, 66.90860984116716, 66.65987347256316, 68.20713897660744, 69.21082282741736, 69.56251707749738]
(84, 89)  ------->  [69.143436156971, 67.87997023705913, 70.71859360223783, 71.72819496030581, 72.06015337172221, 69.86756197263969, 71.16256032590343, 72.33621349498407, 71.70931289559377, 74.81933819335472, 75.11149963956848, 72.14762934324813, 73.29716083687617, 72.71571687021327, 74.03466443659141, 72.6924387234248, 72.86614501028134, 72.44710421713069, 72.81386501613332, 72.57056419939175, 71.52440167939733, 73.05588090307788, 71.73046343769505, 70.87810845847201, 71.12246283226978, 69.40307137695328, 71.76578662739172, 69.49574085542633, 69.5615915865339, 69.32058486040012]
(90, 95)  ------->  [69.4413716764189, 68.3787526635088, 71.02720556494967, 71.65370232926085, 69.99148128528668, 70.87847045862748, 71.00745948099865, 70.39431659506334, 108.94337338468063, 106.79361326342452, 72.120399930612, 103.57332135227549, 110.41061038737821, 109.46537590129006, 107.98353338760364, 109.29875337690937, 108.40393851152885, 107.03408638083863, 108.7262680603199, 107.24894201083708, 106.92119014367987, 104.67487758001911, 105.05419739384878, 109.94600111711252, 108.15946717069971, 108.0481871276312, 105.52778751231062, 104.62607073830593, 108.34475917007852, 114.11617674040275]
(96, 101)  ------->  [114.92870657988269, 113.26376541209895, 109.1305453943007, 111.88538792161572, 112.77040487712848, 113.94868293970454, 112.06356115378665, 110.2427729426645, 109.95958636822927, 111.28330567722249, 115.3392792160951, 114.79832590597051, 119.41651279357824, 114.08484451704251, 115.10499937492537, 114.061989842134, 114.83503135569471, 118.9302840458684, 113.55680112283903, 114.73568280359882, 111.34277359426844, 112.23163850898075, 117.64649403704036, 115.26795408641028, 113.06970430046397, 120.46437074855774, 116.13300425740559, 118.86737723406742, 114.59282379649807, 120.07402950008668]
(102, 107)  ------->  [119.83215187116143, 120.04424540235438, 120.55391861602052, 120.68871340798384, 120.6186669115132, 120.5637231426364, 120.58317323383059, 120.40831464562429, 120.82306807947515, 119.89165832809715, 120.11536067039984, 120.44850869575575, 120.68272076861805, 120.33920783410905, 119.87489614408611, 120.27197329550863, 121.52483723725345, 120.95696422099363, 121.08877539316158, 121.53647161489096, 121.20610741288553, 121.18251315629149, 121.11961157385598, 121.62185552007037, 121.44212628487277, 120.29007719862473, 121.19551495963412, 121.30147065489743, 121.60633636423167, 121.71806698650312]
(108, 113)  ------->  [122.3260060134821, 121.74586351848657, 122.94916708296466, 121.90342333909351, 122.40616343469549, 122.9188094425701, 121.68494226473163, 122.58582159321162, 122.3323083593488, 123.02829058392274, 122.16953443449813, 122.70350323336872, 124.27824809237349, 123.34768122932914, 123.66400341115374, 122.93359381920177, 123.77632505844312, 122.93932691128629, 123.91567889658589, 123.04382991017107, 123.47018669231238, 123.30139387454692, 123.15592680146771, 123.43086463887025, 122.64250321896675, 124.06708759603727, 122.6258582554512, 122.45105401529301, 122.74738614725996, 123.53248124146836]
(114, 119)  ------->  [123.69349062900471, 122.90327566585245, 123.18193531735318, 123.66122352316755, 122.59707604144069, 122.45400700594786, 123.23901245389138, 123.01299586391154, 123.54056434635449, 122.86178225180808, 123.62834596895505, 123.22441270587672, 123.56250612346534, 124.16467694690603, 124.96468619138676, 124.1111961196952, 125.06694739331829, 125.8447380244844, 126.2819881084733, 126.60053159667629, 127.15331309112537, 126.45702201382446, 125.26370600375313, 126.40987149357724, 126.93772833817232, 125.74696938108582, 126.30115319925028, 124.80637259510237, 125.43268750556189, 126.03355995226579]
(120, 125)  ------->  [127.46604365937937, 125.77327244898456, 125.89269962998557, 125.33466571818667, 126.1480463434093, 126.8213469957434, 126.39661238410997, 127.00130717679488, 126.72608759398835, 126.9429286753111, 128.0839224294238, 126.97750822789598, 127.63549302931357, 126.91129976550269, 128.14228983184623, 126.63322174750644, 127.08671829601901, 126.78507953205633, 128.7482746769719, 128.4823377514534, 127.446990839877, 128.82471391262638, 127.49840681478608, 129.46796257564057, 129.03908630656827, 128.812372610157, 130.0437844408326, 130.38352414804328, 130.27116834979583, 130.2262726465546]
(126, 131)  ------->  [130.21145027698208, 132.29131790124404, 132.34515176398384, 132.22125721078146, 132.5941634746872, 133.1952374120437, 133.842781411808, 131.99013206436265, 134.47500870688188, 134.81457851307619, 133.70583180111277, 134.76797440815795, 136.20318208106386, 135.75129148135412, 136.6535563782357, 135.73851731549132, 135.23820065725076, 139.84864488233555, 138.21524553941714, 137.84968002394663, 138.3204458581768, 138.78534626536, 138.80625860452878, 136.25349156493175, 137.7490200750612, 138.02022649340856, 138.17926750509966, 137.08464221429455, 136.69177813049782, 137.9943093313359]
(132, 137)  ------->  [136.56852220021116, 136.14454147097695, 138.71018171421517, 138.89804954960573, 139.7077636425935, 139.7294648688935, 138.59036137030947, 138.68313074033486, 140.98672555972564, 141.37543176437842, 140.05923505767214, 140.22696236554611, 138.01057543266046, 138.77821896041263, 141.58632929833757, 139.8353328388833, 139.7689109330021, 140.17173343616952, 141.18126307722557, 140.64560017739166, 141.29783737256753, 143.307325848683, 145.97552995671856, 143.33735307855832, 143.19383026221024, 144.86802121698486, 144.22377876109113, 142.77887904628741, 142.50754456184734, 143.89765930972922]
(138, 143)  ------->  [143.482591980549, 143.2969559102677, 139.9312270215713, 141.79196416965948, 141.48020348861445, 139.50323867740858, 141.41802313172448, 142.37302393804418, 141.39032499718894, 141.5693921306871, 142.26029845567572, 140.71743671767342, 140.92116767308343, 142.57893201703058, 142.4273598198675, 140.25488931150068, 140.7844169917189, 140.76096894391407, 139.1437725230478, 141.1949627340518, 141.93114810678588, 140.06219253064023, 140.5367371683799, 138.66651459169017, 139.05687711780894, 139.79436022694932, 162.73523560660564, 141.68946689923035, 141.24029471578228, 142.43999567435014]
(144, 149)  ------->  [142.33094312752115, 158.44357520709121, 164.0383166378685, 159.21917761561951, 161.30128810405216, 160.90091251702987, 158.1595126605817, 157.40398589274966, 158.715637106938, 156.91365155955037, 156.78213622005666, 152.9539999441155, 155.5803264398285, 155.86071092815482, 152.28420061875664, 154.13317617688858, 152.92590053582273, 154.97034593260966, 152.77819422711215, 152.26722930014813, 156.27131301956854, 156.31209097104153, 157.37850757048807, 157.16403955386363, 158.00957287921392, 159.45047010173283, 160.60580213558757, 160.42327721758568, 160.93840685388528, 161.5299714569696]
(150, 155)  ------->  [159.03714105631792, 160.1673977492162, 157.25410587555848, 157.69160867663703, 157.2453000510224, 156.76190860759698, 155.76635353857955, 158.71740612656555, 157.49269471386157, 158.46078728995406, 158.93918244821512, 161.33418913704836, 158.55675489720187, 157.28623338935458, 155.5069189554759, 155.69868170763337, 156.86202384870134, 154.96332449563226, 157.08165719773257, 155.06561856786095, 156.3510008651086, 158.05537443661774, 158.48728501831374, 157.09175392848334, 156.9886316955217, 154.68587357460342, 155.17311383100235, 153.90788230655872, 154.30890163914046, 155.59023363276208]
(156, 161)  ------->  [155.7491277953335, 156.36156034134115, 159.1419537617036, 156.68166410144053, 156.5622552765795, 158.2976345029124, 158.40382861455166, 158.19661938406313, 158.90209280021273, 158.32153846600733, 159.40321883615934, 161.72475998401129, 161.9489763916143, 162.84828040043197, 162.73230033176026, 164.2268128508874, 164.48815647254668, 163.30487700216258, 164.02059229063474, 164.8526052516886, 164.16391703142608, 163.63612421987733, 164.89012007911884, 164.1538834799477, 165.83102166240297, 164.47044066305244, 163.58339343308293, 165.4094622360953, 165.59386374924264, 164.5892552612432]
(162, 167)  ------->  [164.64796758834206, 164.0543949089237, 166.53758449411475, 165.86230650130892, 165.9458243767955, 165.36944243589124, 164.78230721206748, 165.48730592990003, 165.11890930000624, 165.50534617349587, 165.22103261744462, 167.08834382495962, 166.52613282410286, 166.9057821946778, 168.32456325675628, 170.48477954759682, 168.4399303157308, 167.7761398514428, 168.93116794177078, 171.01541884149992, 171.0959886355319, 170.6132059329339, 170.67593697402262, 173.45359661019228, 171.67683239910684, 172.46316076978826, 170.22320626074458, 171.1307193061062, 172.77515026225234, 173.28738133598648]
(168, 173)  ------->  [173.42478344687603, 178.31568142269896, 179.93747490269578, 175.98944313073093, 176.90696005892613, 180.65673824225672, 180.77962336784404, 180.8111152469332, 180.7346525324951, 181.14572083784722, 181.29923473041958, 181.53202879147017, 181.51378140096932, 182.30141060298763, 181.67178763863117, 182.04768584662833, 182.8425865346701, 183.01898882622206, 182.94786070487658, 182.98494843188757, 182.99005954964838, 183.589193712587, 182.61609631359062, 183.12089144309394, 183.38637074577446, 183.9040305411794, 183.66888454633585, 184.8103867228367, 183.6098644337275, 184.4028543756657]
(174, 179)  ------->  [184.54824098054996, 185.1552149227985, 183.97683611489617, 184.65222381765477, 184.06749410193942, 183.73615467663788, 184.76439263940685, 183.9874092515119, 183.6679236237534, 183.65176637860768, 183.62863721537374, 184.31782318585002, 184.5627316589423, 184.50396895918033, 184.98377071002653, 185.38095318247014, 185.59054401539646, 185.93194303228194, 184.0310285626956, 184.09082689026081, 184.24887069397653, 182.98140484310173, 183.27037317473673, 183.44256486660325, 183.1946673309066, 183.32546379273316, 183.99010973852063, 183.6963205722683, 183.4833857202173, 183.2176268065677]
(180, 185)  ------->  [183.0945597737678, 183.11869510960364, 182.8178253825278, 183.0753953233213, 182.5734750641563, 183.32033794737168, 183.00423326446122, 183.23449737984993, 182.82004754268013, 182.40040249101526, 182.8486402188734, 182.70735941292205, 183.02844117108293, 182.87551979763293, 183.77950846412264, 182.84561508431963, 0.4726803647863562, 182.98022279306582, 182.70106176281206, 183.01035226237184, 182.43898752409376, 0.47803123294499983, 0.46009472288426423, 0.6957372940023561, 0.3747904854866988, 0.09484064147289928, 0.5709231728932878, 0.15062573120769684, 0.6233503363262116, 0.3850897474270596]
